recording_id,source_file,signal_id,class,label,window_id,start_sample,end_sample,RMS,Variance,Std,Kurtosis,Crest_Factor,Peak_to_Peak,Maximum,Minimum,Dominant_Frequency,Spectral_Centroid,Spectral_RMS,Total_Spectral_Energy,Low_Frequency_Energy,Mid_Frequency_Energy,High_Frequency_Energy
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,3,18000,30000,0.29180356706203875,0.08514932175012975,0.29180356706203875,5.037656387617785,5.106766771786618,2.7399557684630738,1.4901727601663342,-1.2497830082967398,3587.0,2741.8768002739234,31.96281590475197,6130751.2249669535,324089.0946765429,3333013.9583115317,2473648.171978879
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,4,24000,36000,0.29361131306374133,0.08620760315901432,0.29361131306374133,5.172307720061163,5.532211443941951,2.8744520558882236,1.6243198662075848,-1.2501321896806388,3587.0,2755.6099840908973,32.16082841953749,6206947.626670213,319514.60604689666,3388730.6826150967,2498702.338008221
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,5,30000,42000,0.2926432625827598,0.08564007913508209,0.2926432625827598,5.4416607972523305,5.5504078563944415,2.8140261876247505,1.6242894637658019,-1.1897367238589487,3587.0,2770.5500124492933,32.05479214708767,6166085.707257552,318181.4687081946,3375306.384155994,2472597.8543933635
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,6,36000,48000,0.29133163196676204,0.08487411978441689,0.29133163196676204,5.588959763990422,5.795043837143943,2.997253013972056,1.6882795783998668,-1.3089734355721891,3587.0,2766.0999036919857,31.91112224574627,6110936.657620758,314035.2728057946,3377758.459651597,2419142.9251633664
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,7,42000,54000,0.2921047952766538,0.08532521142361581,0.2921047952766538,5.487816003949943,5.780550824421382,2.997253013972056,1.6885266151596805,-1.3087263988123754,3587.0,2755.4286053957458,31.99581090106779,6143415.223216549,310379.6601638651,3380719.4692601888,2452316.093792496
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,8,48000,60000,0.2906052952755096,0.08445143764216612,0.2906052952755096,5.464793083266317,5.677312788484988,2.92643129740519,1.649857159274784,-1.2765741381304059,3587.0,2765.2129446982635,31.831562595597752,6080503.512042025,315499.31651080295,3315485.7932158117,2449518.40231541
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,9,54000,66000,0.2888568143160101,0.08343825917679396,0.2888568143160101,5.445027204407401,5.460344903390847,2.853335489021956,1.5772578338656023,-1.276077655156354,3587.0,2781.2960742038968,31.64004206114169,6007554.662046522,319695.05456821324,3241902.147989765,2445957.459488543
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,10,60000,72000,0.29046544163492594,0.08437017278417258,0.29046544163492594,5.267016715247314,5.1158343872909375,2.7025956886227545,1.4859730946407186,-1.2166225939820359,3587.0,2776.161222154731,31.816243681892228,6074652.4455153085,315860.16713189316,3231424.831324637,2527367.4470587787
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,11,66000,78000,0.2928745486922564,0.08577550127169287,0.2928745486922564,5.05689773138362,5.125646545493151,2.700321596806387,1.501171418772455,-1.1991501780339322,3587.0,2759.237032621156,32.0801261396292,6175836.093300259,312686.75765045296,3346246.915517019,2516902.4201327865
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,12,72000,84000,0.293565749521341,0.08618084929202674,0.293565749521341,5.052936980465346,5.113588488443109,2.676768502994012,1.501174437358616,-1.175594065635396,3587.0,2750.4588075040547,32.15583709371846,6205021.153045757,308028.118369749,3447887.7148577347,2449105.319818274
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,13,78000,90000,0.2920946176056557,0.08531926563419422,0.2920946176056557,5.318302071938415,5.910770537209901,2.9608675449101796,1.7265042598270126,-1.2343632850831672,3587.0,2767.8009405819635,31.99469609808667,6142987.1310319435,304919.3804808259,3444222.3356662,2393845.414884918
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,14,84000,96000,0.2913623994487084,0.08489204781250871,0.2913623994487084,5.572688320263356,5.926016258864045,2.9608675449101796,1.7266183163606121,-1.2342492285495676,3587.0,2778.07641092712,31.914492323132837,6112227.456280071,310170.2244757217,3365232.6517568654,2436824.580047484
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,15,90000,102000,0.29035980365467023,0.08430881557837866,0.29035980365467023,5.548123610384643,5.799529880241183,2.8547974051896206,1.6839503573220225,-1.170847047867598,3587.0,2781.1260346100285,31.804672794727203,6070234.806689544,322300.3148326469,3223004.207602558,2524930.2842543386
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,16,96000,108000,0.2892664046698352,0.08367505287061287,0.2892664046698352,5.5569435160159335,5.309145549587448,2.918309540918164,1.5357574450033267,-1.3825520959148372,3587.0,2781.909258740181,31.684906933927223,6024603.897797189,325750.12282087863,3179259.4258487783,2519594.3491275306
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,17,102000,114000,0.2905338302712141,0.08440990653206264,0.2905338302712141,5.712028293054956,5.493443259447068,2.9785729740518967,1.596031111550233,-1.3825418625016634,3587.0,2767.8814748547748,31.82373474732366,6077513.309701359,318452.5776880396,3236377.531127013,2522683.2008863064
IR007_0_X105,IR007_0.mat,X105,Inner Race,2,18,108000,120000,0.29247005967760265,0.08553873580782044,0.29247005967760265,5.544549308913094,5.457903294726414,2.861294810379242,1.5962733023286761,-1.2650215080505656,3587.0,2760.192796771155,32.03582027574706,6158788.978220537,312016.5417115977,3292862.571307862,2553909.865201078
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,0,0,12000,0.29777826894617254,0.08867189745657905,0.29777826894617254,5.5382102792041294,5.117374509491233,2.7677321756487028,1.5238429229906854,-1.2438892526580174,2862.0,2740.3873394320935,32.617257067225324,6384376.636995353,311978.56709521584,3303172.7639846783,2769225.3059154586
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,1,6000,18000,0.29636579262728274,0.08783268303959757,0.29636579262728274,5.5992552524468575,5.1735280547974725,2.8928072255489017,1.5332567426447106,-1.3595504829041913,2862.0,2736.605934999527,32.462540890672706,6323953.183032664,310721.84053056804,3307118.4134257585,2706112.9290763377
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,2,12000,24000,0.2958764971915507,0.08754290159034171,0.2958764971915507,5.591992081293281,5.181323053339074,2.8928072255489017,1.5330317158449767,-1.3597755097039252,2862.0,2722.9622677125794,32.40894583576835,6303088.960884787,336639.8910971245,3306672.9135946413,2659776.1561930203
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,3,18000,30000,0.2992081748060966,0.08952553187079566,0.2992081748060966,5.5386665792740395,5.464550706381833,3.029252734530938,1.6350382429973387,-1.3942144915335994,2862.0,2750.877963872271,32.7738823051277,6445838.295463526,351324.5906784611,3267740.8332397426,2826772.871545322
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,4,24000,36000,0.3009091603866011,0.09054632280456922,0.3009091603866011,5.515189819180508,5.4330852278331685,3.029252734530938,1.634865114221557,-1.3943876203093812,2862.0,2757.934829004995,32.96020045356289,6519335.258448223,353103.6487516294,3279421.8632863937,2886809.746410199
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,5,30000,42000,0.29642908480004304,0.0878702023153911,0.29642908480004304,5.472457198575272,5.216321177241972,2.789498483033932,1.546269312598137,-1.2432291704357952,2862.0,2726.600244523117,32.469473657388086,6326654.584246501,338314.9468133007,3350688.9925834797,2637650.6448497195
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,6,36000,48000,0.29573391030887913,0.08745854570658015,0.29573391030887913,5.645805942579596,5.356379954293571,2.8874468662674655,1.5840631889886894,-1.303383677278776,2862.0,2721.7818297651834,32.39332740803435,6297015.291045221,319952.10458094673,3364839.5387329212,2612223.647731352
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,7,42000,54000,0.2986646658729402,0.08920058264099502,0.2986646658729402,5.636054740372664,5.304254759642895,2.9119745708582836,1.5841934754990021,-1.3277810953592815,2862.0,2749.142699523002,32.71434884383174,6422441.950275769,309680.9705578713,3340852.777338976,2771908.2023789226
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,8,48000,60000,0.3039256385183339,0.09237079374877695,0.3039256385183339,5.633667260182751,5.12641404358257,2.909862914171657,1.5580486615103128,-1.351814252661344,2862.0,2769.4029337813236,33.29061152176645,6650697.157774509,320298.89460956154,3348355.1081341216,2982043.1550308256
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,9,54000,66000,0.3031468644964645,0.09189802145403782,0.3031468644964645,5.585120584701693,5.139987866483355,2.909862914171657,1.5581712052794412,-1.3516917088922156,2862.0,2777.703892342779,33.20530886601813,6616657.81386286,347810.4142777001,3344695.3157906374,2924152.0837945235
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,10,60000,72000,0.2991430813233941,0.08948658310365479,0.2991430813233941,5.468561012080213,4.913087793541409,2.78884874251497,1.4697162213772457,-1.3191325211377245,2862.0,2744.5671749352427,32.766752266190416,6443033.984497441,361028.1015629672,3352893.938201165,2729111.9447333086
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,11,66000,78000,0.3000277868189473,0.09001667286347569,0.3000277868189473,5.506322330556831,4.740237923353431,2.738168982035928,1.4222030931437126,-1.3159658888922154,3491.0,2755.422140916934,32.863659666938354,6481200.7803528095,354615.34059050155,3384984.268748861,2741601.171013447
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,12,72000,84000,0.299597464640281,0.0897586408188844,0.299597464640281,5.544916349276335,4.9042922740138035,2.785275169660679,1.469313531154358,-1.3159616385063206,2862.0,2754.1264644703865,32.81652336472808,6462622.15869221,330992.5388457393,3372265.6074263267,2759364.012420144
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,13,78000,90000,0.2984894148082269,0.08909593075255774,0.2984894148082269,5.555815535850364,4.922474772059033,2.7610723353293416,1.4693066141250832,-1.2917657212042581,2862.0,2745.4691656256937,32.69515276741836,6414907.059923431,312399.0522925199,3336753.606210365,2765754.4014205453
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,14,84000,96000,0.2992312677708066,0.08953935161172417,0.2992312677708066,5.537516383037845,5.022488982473498,2.7955085828343313,1.5028857455954758,-1.2926228372388555,2862.0,2745.082882115454,32.77641183214362,6446833.328714299,313650.81544125854,3326229.3185271444,2806953.194745896
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,15,90000,102000,0.3013164713992192,0.09079161593647649,0.3013164713992192,5.633588825795607,4.987920926689838,2.8424523353293414,1.502942733253493,-1.3395096020758483,2862.0,2748.2420293094933,33.00481556607174,6536996.421153018,330277.7431187813,3356275.4838599786,2850443.1941742585
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,16,96000,108000,0.3017891008387706,0.09107666138507363,0.3017891008387706,5.699637719954979,4.873484874771038,2.8099653093812376,1.4707646183133734,-1.3392006910678642,2862.0,2739.2893449888056,33.05658502710246,6557519.619737979,355359.2650529735,3378807.980180537,2823352.374504468
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,17,102000,114000,0.3014620058457224,0.09087934096852637,0.3014620058457224,5.526633069380904,4.9389650169008785,2.7778031536926147,1.48891030080173,-1.288892852890885,2862.0,2744.7728565908715,33.02075657808913,6543312.560301488,358797.5700900877,3362843.8459410192,2821671.1442703814
IR007_2_X107,IR007_2.mat,X107,Inner Race,2,18,108000,120000,0.30160230986953196,0.09096395331863717,0.30160230986953196,5.482631346101146,4.975575671353488,2.9304921756487023,1.500645115415835,-1.4298470602328675,2862.0,2740.828209875306,33.03612480692788,6549404.639095754,333868.21208276827,3370143.557111974,2845392.8699010117
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,0,0,12000,0.31231275764337113,0.09753925858680706,0.31231275764337113,5.221393052965578,4.931131624968019,3.0370496207584834,1.4969943046573522,-1.540055316101131,2507.0,2802.731694891643,34.20929781557523,7022826.618265359,363199.32100607635,2773552.6204428626,3886074.676816419
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,1,6000,18000,0.304524148093934,0.09273495677233624,0.304524148093934,5.250030595319247,4.482346447091193,2.6954485429141717,1.3649827332667999,-1.3304658096473718,2507.0,2795.3307153804053,33.35616981694815,6676917.023207355,371147.4072670341,2778930.1138652507,3526839.5020750705
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,2,12000,24000,0.3071116351439424,0.094317556440786,0.3071116351439424,5.216198370079148,4.540369463994448,2.7248493013972053,1.3944002902495007,-1.3304490111477045,2507.0,2795.319110371503,33.639590922358046,6790864.086618986,373215.49045806436,2823551.9803630128,3594096.6157979094
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,3,18000,30000,0.30938105160652646,0.09571663509316018,0.30938105160652646,5.19618107212804,4.778965623311707,2.823934730538922,1.4785214101363937,-1.3454133204025283,2507.0,2803.4444724258897,33.88817231949129,6891597.74715637,359400.38038996066,2822241.99981014,3709955.3669562694
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,4,24000,36000,0.31401152414267647,0.0986032372944067,0.31401152414267647,5.258586171227947,4.720047654914111,2.960705109780439,1.4785557516300731,-1.4821493581503657,2507.0,2807.4922831126914,34.395372870088025,7099433.090909196,356106.22444208764,2788130.37827921,3955196.4881878984
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,5,30000,42000,0.31767924212907883,0.1009201008797059,0.31767924212907883,5.2204791062018145,4.665992573961417,2.9355276646706585,1.45323867999002,-1.4822889846806386,2507.0,2817.4611653757693,34.7971177692193,7266247.269674549,367044.76738604764,2798876.683276355,4100325.8190121464
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,6,36000,48000,0.3133759311154239,0.09820447420245891,0.3133759311154239,5.2283448415055425,4.793938383499901,2.8981675848303396,1.5023049046440453,-1.3958626801862941,2507.0,2798.7321224509064,34.32575303466386,7070722.185701808,374653.49633946345,2820740.2145423237,3875328.474820021
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,7,42000,54000,0.3112707570552066,0.09688948419772148,0.3112707570552066,5.235023084680436,4.826720196043551,2.8981675848303396,1.502416849520958,-1.3957507353093814,2507.0,2781.6143239612616,34.09516188200919,6976042.862626234,369569.1362313368,2824521.598916896,3781952.127478001
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,8,48000,60000,0.3118775017773343,0.09726757611487118,0.3118775017773343,5.245528654852203,4.82449927948802,2.9072639520958083,1.5046527826180973,-1.402611169477711,2507.0,2811.0139774727995,34.161622487941415,7003265.722502757,366533.90668837883,2831988.3569482444,3804743.458866134
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,9,54000,66000,0.3144930960404697,0.0989059074571201,0.3144930960404697,5.287105975043434,4.783834822793291,2.9072639520958083,1.5044830243712575,-1.4027809277245509,2507.0,2798.201671690548,34.44812202122517,7121225.3378461,372841.90794806427,2850890.7257512454,3897492.7041467912
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,10,60000,72000,0.3135004860521082,0.09828255475490807,0.3135004860521082,5.289205182680702,4.793254240358176,2.887121996007984,1.5026875341284098,-1.3844344618795743,3591.0,2798.2632356515155,34.33939649469348,7076344.1038702205,366082.03697108757,2834151.599149217,3876110.467749916
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,11,66000,78000,0.31050409269625856,0.09641279158112673,0.31050409269625856,5.286991419586354,4.765787332802131,2.8128891417165667,1.4797964717598135,-1.3330926699567531,2507.0,2806.4340392153736,34.011185043638,6941721.009143584,357301.7986713265,2835301.7171371193,3749117.493335139
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,12,72000,84000,0.31285794703942493,0.0978800950257236,0.31285794703942493,5.35596471023065,4.7304463791674,2.8128891417165667,1.4799577427711244,-1.3329313989454423,2507.0,2814.9135056789232,34.26901543534294,7047366.878865546,361768.21587945556,2807706.583602044,3877892.079384047
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,13,78000,90000,0.3160864455843738,0.09991064108216331,0.3160864455843738,5.366011626185308,4.515567009098692,2.7782904590818363,1.4273095257085828,-1.3509809333732534,2507.0,2806.0509272765316,34.62265019047721,7193566.16517912,370348.77361270983,2801745.92424216,4021471.467324251
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,14,84000,96000,0.32247330655529943,0.10398903344070812,0.32247330655529943,5.376512305581503,4.691189422474139,3.0240548103792415,1.5127833647471722,-1.511271445632069,2507.0,2828.622213563522,35.32223751975122,7487210.440873725,379024.26179740543,2838926.6071904185,4269259.5718859015
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,15,90000,102000,0.3186163201925092,0.10151635949301552,0.3186163201925092,5.397329536829084,4.748252040237652,3.0240548103792415,1.5128705924118429,-1.5111842179673984,2507.0,2810.100670599571,34.89976101580261,7309177.907079774,373735.7470127377,2833020.1244256073,4102422.035641429
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,16,96000,108000,0.3133682300955966,0.09819964763324678,0.3133682300955966,5.395183785013836,5.318847467685793,3.1882767265469063,1.6667578171024617,-1.5215189094444446,2507.0,2806.9518207415895,34.32490945375403,7070374.653459486,362443.9415640483,2825341.2557625063,3882589.456132931
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,17,102000,114000,0.3212249921348963,0.10318549557206419,0.3212249921348963,5.346129867032133,5.187881930236514,3.1882767265469063,1.6664773322421824,-1.5217993943047239,2507.0,2854.457166331063,35.185502842809626,7429355.681418488,365162.53318408306,2817669.954883339,4246523.193351067
IR007_3_X108,IR007_3.mat,X108,Inner Race,2,18,108000,120000,0.31671351255280655,0.10030744903353676,0.31671351255280655,5.304066677017605,4.606911478459207,2.9100253493013972,1.4590711163672654,-1.4509542329341318,2507.0,2836.8342708793975,34.69133638869863,7222136.411423508,363683.64680018625,2796654.633642871,4061798.13098045
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,0,0,12000,0.0731644452161996,0.005353036043794271,0.0731644452161996,2.8700452028917125,3.8883787957396665,0.5202867692307692,0.23579569184615384,-0.2844910773846154,1036.0,1118.048793102718,8.014095597712373,385418.5952238863,124569.59875597719,260232.03640519013,616.9600627190065
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,1,6000,18000,0.07187082860191521,0.005165416003925873,0.07187082860191521,2.802403169970698,3.626657212527315,0.4967132307692308,0.23606237184615386,-0.26065085892307693,1036.0,1120.9837402173248,7.872398811685223,371909.95296438766,113666.94397289002,257607.68090688367,635.3280846139594
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,2,12000,24000,0.07235830216147339,0.005235723891691085,0.07235830216147339,2.731390538922602,3.4575159436834357,0.4864910769230769,0.23631109353846153,-0.2501799833846154,1036.0,1131.2055684227562,7.925794430527356,376972.12234722567,124218.26174443393,252082.84197597226,671.0186268194539
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,3,18000,30000,0.07312289142744167,0.005346957250709424,0.07312289142744167,2.749298672392733,4.074006966319872,0.5348898461538462,0.23698667707692309,-0.29790316907692305,1036.0,1125.1226525200827,8.009543986822822,384980.9220559745,130314.0767677867,253985.4970861763,681.3482020114948
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,4,24000,36000,0.07244604090068475,0.005248428842183688,0.07244604090068475,2.729982338433511,4.100576261187422,0.5182006153846154,0.22113009984615384,-0.29707051553846153,1036.0,1126.5325877862924,7.935404906608264,377886.87684196694,119916.61981512437,257275.7011888628,694.5558379798006
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,5,30000,42000,0.07158239496864532,0.005124039269447139,0.07158239496864532,2.7341951085082057,3.5192135412503625,0.49274953846153846,0.24083580476923078,-0.2519137336923077,1036.0,1137.0288063693545,7.840805131222,368930.82885988924,117017.90596581918,251212.68880409087,700.2340899791277
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,6,36000,48000,0.07214179492557456,0.005204438575083654,0.07214179492557456,2.8301107579590066,3.5100867708896017,0.4937926153846153,0.24056865538461533,-0.25322395999999997,1036.0,1144.0365780825348,7.9020792058258,374719.5775066421,124914.96398728187,249104.67319786205,699.940321498192
NORMAL_0_X097,NORMAL_0.mat,X097,Healthy,0,7,42000,54000,0.07263504321832887,0.005275849503328503,0.07263504321832887,2.8831825516282104,4.105679342146799,0.5330123076923077,0.29821619646153846,-0.2347961112307692,1036.0,1138.043580568811,7.956107346134014,379861.16426334897,124685.30464390207,254478.19515501405,697.6644644328868
